EntryNo,EntryDate,OldCode,OldName,Narration,Debit,Credit,Notes,OldNameNorm,OldCode_Original,OldName_Original,LegacyID,NewCode,NewAccountName,NewType,EntryDate_only,entry_number,tx_key
1255,2022-09-01 00:00:00,131,الخزينة .,حساب مياه ( محمد فوزي),0.0,680.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-01,1255,1255|2022-09-01
1256,2022-09-01 00:00:00,232,المقاولون .,دفعه من مستخلص النجاره ( علي محمد ),10000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2022-09-01,1256,1256|2022-09-01
1256,2022-09-01 00:00:00,131,الخزينة .,دفعه من مستخلص النجاره ( علي محمد ),0.0,10000.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-01,1256,1256|2022-09-01
1257,2022-09-01 00:00:00,232,المقاولون .,حساب الفرمجه ( محمد نصر ),4000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2022-09-01,1257,1257|2022-09-01
1257,2022-09-01 00:00:00,131,الخزينة .,حساب الفرمجه ( محمد نصر ),0.0,4000.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-01,1257,1257|2022-09-01
1258,2022-09-01 00:00:00,232,المقاولون .,حساب سياره الموقع 1 ( امير),690.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2022-09-01,1258,1258|2022-09-01
1258,2022-09-01 00:00:00,131,الخزينة .,حساب سياره الموقع 1 ( امير),0.0,690.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-01,1258,1258|2022-09-01
1259,2022-09-01 00:00:00,232,المقاولون .,حساب سياره الموقع 1 ( امير),1200.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2022-09-01,1259,1259|2022-09-01
1259,2022-09-01 00:00:00,131,الخزينة .,حساب سياره الموقع 1 ( امير),0.0,1200.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-01,1259,1259|2022-09-01
1260,2022-09-01 00:00:00,31,التكاليف .,حساب العامل ( سعد),840.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2022-09-01,1260,1260|2022-09-01
1260,2022-09-01 00:00:00,131,الخزينة .,حساب العامل ( سعد),0.0,840.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-01,1260,1260|2022-09-01
1261,2022-09-01 00:00:00,31,التكاليف .,حساب العامل ( محمود),1275.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2022-09-01,1261,1261|2022-09-01
1261,2022-09-01 00:00:00,131,الخزينة .,حساب العامل ( محمود),0.0,1275.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-01,1261,1261|2022-09-01
1262,2022-09-01 00:00:00,232,المقاولون .,دفعه من حساب مستخلص الحفر 0 ياسين),5000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2022-09-01,1262,1262|2022-09-01
1262,2022-09-01 00:00:00,131,الخزينة .,دفعه من حساب مستخلص الحفر 0 ياسين),0.0,5000.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-01,1262,1262|2022-09-01
1263,2022-09-01 00:00:00,234,الموردين .,دفعه من حساب مستخلص الاحلال 0 ياسين),10000.0,0.0,,الموردين,234,الموردين .,234,22104,الموردين .,LIAB,2022-09-01,1263,1263|2022-09-01
1263,2022-09-01 00:00:00,131,الخزينة .,دفعه من حساب مستخلص الاحلال 0 ياسين),0.0,10000.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-01,1263,1263|2022-09-01
1264,2022-09-01 00:00:00,31,التكاليف .,رواتب شهر 8,55035.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2022-09-01,1264,1264|2022-09-01
1264,2022-09-01 00:00:00,131,الخزينة .,رواتب شهر 8,0.0,55035.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-01,1264,1264|2022-09-01
1265,2022-09-01 00:00:00,232,المقاولون .,دفعه من مستخلص الحداده ( عبد الرحمن),1000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2022-09-01,1265,1265|2022-09-01
1265,2022-09-01 00:00:00,131,الخزينة .,دفعه من مستخلص الحداده ( عبد الرحمن),0.0,1000.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-01,1265,1265|2022-09-01
1266,2022-09-03 00:00:00,31,التكاليف .,اكراميه بمب صب مسلحه 26,100.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2022-09-03,1266,1266|2022-09-03
1266,2022-09-03 00:00:00,131,الخزينة .,اكراميه بمب صب مسلحه 26,0.0,100.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-03,1266,1266|2022-09-03
1267,2022-09-03 00:00:00,31,التكاليف .,سهره استشاري صب مسلحه 26,200.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2022-09-03,1267,1267|2022-09-03
1267,2022-09-03 00:00:00,131,الخزينة .,سهره استشاري صب مسلحه 26,0.0,200.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-03,1267,1267|2022-09-03
1268,2022-09-03 00:00:00,31,التكاليف .,ايجار هزاز لمسلحه 26,150.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2022-09-03,1268,1268|2022-09-03
1268,2022-09-03 00:00:00,131,الخزينة .,ايجار هزاز لمسلحه 26,0.0,150.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-03,1268,1268|2022-09-03
1269,2022-09-03 00:00:00,31,التكاليف .,سهره تسليم اعمده اول علوي 43,200.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2022-09-03,1269,1269|2022-09-03
1269,2022-09-03 00:00:00,131,الخزينة .,سهره تسليم اعمده اول علوي 43,0.0,200.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-03,1269,1269|2022-09-03
1270,2022-09-03 00:00:00,31,التكاليف .,19 لترماء للكرافان ,50.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2022-09-03,1270,1270|2022-09-03
1270,2022-09-03 00:00:00,131,الخزينة .,19 لترماء للكرافان ,0.0,50.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-03,1270,1270|2022-09-03
1271,2022-09-03 00:00:00,31,التكاليف .,بنزين للمولد,160.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2022-09-03,1271,1271|2022-09-03
1271,2022-09-03 00:00:00,131,الخزينة .,بنزين للمولد,0.0,160.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-03,1271,1271|2022-09-03
1272,2022-09-04 00:00:00,232,المقاولون .,من حساب سياره الموقع ( امير),240.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2022-09-04,1272,1272|2022-09-04
1272,2022-09-04 00:00:00,131,الخزينة .,من حساب سياره الموقع ( امير),0.0,240.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-04,1272,1272|2022-09-04
1273,2022-09-04 00:00:00,232,المقاولون .,من حساب سياره الموقع ( امير),100.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2022-09-04,1273,1273|2022-09-04
1273,2022-09-04 00:00:00,131,الخزينة .,من حساب سياره الموقع ( امير),0.0,100.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-04,1273,1273|2022-09-04
1274,2022-09-04 00:00:00,232,المقاولون .,دفعه من مستخلص النجاره ( محمد محمد شحاته  ) ابوعمرو,25000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2022-09-04,1274,1274|2022-09-04
1274,2022-09-04 00:00:00,131,الخزينة .,دفعه من مستخلص النجاره ( محمد محمد شحاته  ) ابوعمرو,0.0,25000.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-04,1274,1274|2022-09-04
1275,2022-09-04 00:00:00,31,التكاليف .,راتب فتحي الغفير عن شهر 7 ويحمل علي موقع المنصوره,3000.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2022-09-04,1275,1275|2022-09-04
1275,2022-09-04 00:00:00,131,الخزينة .,راتب فتحي الغفير عن شهر 7 ويحمل علي موقع المنصوره,0.0,3000.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-04,1275,1275|2022-09-04
1276,2022-09-04 00:00:00,232,المقاولون .,دفعه من مستخلص النجاره ( علي محمد ),15000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2022-09-04,1276,1276|2022-09-04
1276,2022-09-04 00:00:00,131,الخزينة .,دفعه من مستخلص النجاره ( علي محمد ),0.0,15000.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-04,1276,1276|2022-09-04
1277,2022-09-04 00:00:00,232,المقاولون .,دفعه من مستخلص النجاره ( محمد جمال ),15000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2022-09-04,1277,1277|2022-09-04
1277,2022-09-04 00:00:00,131,الخزينة .,دفعه من مستخلص النجاره ( محمد جمال ),0.0,15000.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-04,1277,1277|2022-09-04
1278,2022-09-04 00:00:00,31,التكاليف .,نجاره علب قواعد عماره 26,3000.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2022-09-04,1278,1278|2022-09-04
1278,2022-09-04 00:00:00,131,الخزينة .,نجاره علب قواعد عماره 26,0.0,3000.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-04,1278,1278|2022-09-04
1279,2022-09-04 00:00:00,31,التكاليف .,اجر بنا ومساعد لبناء غرف للمقاولين,500.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2022-09-04,1279,1279|2022-09-04
1279,2022-09-04 00:00:00,131,الخزينة .,اجر بنا ومساعد لبناء غرف للمقاولين,0.0,500.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-04,1279,1279|2022-09-04
1280,2022-09-04 00:00:00,232,المقاولون .,فرمجه مسلحه 25 ويتم خصم منهم 200 جنيه علي الفرمجي محمد نصر,800.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2022-09-04,1280,1280|2022-09-04
1280,2022-09-04 00:00:00,131,الخزينة .,فرمجه مسلحه 25 ويتم خصم منهم 200 جنيه علي الفرمجي محمد نصر,0.0,800.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-04,1280,1280|2022-09-04
1281,2022-09-04 00:00:00,232,المقاولون .,دفعه من مستخلص النجاره ( محمد صبري ),20000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2022-09-04,1281,1281|2022-09-04
1281,2022-09-04 00:00:00,131,الخزينة .,دفعه من مستخلص النجاره ( محمد صبري ),0.0,20000.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-04,1281,1281|2022-09-04
1282,2022-09-04 00:00:00,232,المقاولون .,دفعه من مستخلص الحداده ( عبد الرحمن),15000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2022-09-04,1282,1282|2022-09-04
1282,2022-09-04 00:00:00,131,الخزينة .,دفعه من مستخلص الحداده ( عبد الرحمن),0.0,15000.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-04,1282,1282|2022-09-04
1283,2022-09-04 00:00:00,232,المقاولون .,دفعه من مستخلص النجاره ( منتصر ),5000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2022-09-04,1283,1283|2022-09-04
1283,2022-09-04 00:00:00,131,الخزينة .,دفعه من مستخلص النجاره ( منتصر ),0.0,5000.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-04,1283,1283|2022-09-04
1284,2022-09-05 00:00:00,31,التكاليف .,دفعه من حساب محمود العامل,300.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2022-09-05,1284,1284|2022-09-05
1284,2022-09-05 00:00:00,131,الخزينة .,دفعه من حساب محمود العامل,0.0,300.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-05,1284,1284|2022-09-05
1285,2022-09-05 00:00:00,31,التكاليف .,اكراميه سواق الحديد,50.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2022-09-05,1285,1285|2022-09-05
1285,2022-09-05 00:00:00,131,الخزينة .,اكراميه سواق الحديد,0.0,50.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-05,1285,1285|2022-09-05
1286,2022-09-05 00:00:00,31,التكاليف .,بنزين للمولد,150.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2022-09-05,1286,1286|2022-09-05
1286,2022-09-05 00:00:00,131,الخزينة .,بنزين للمولد,0.0,150.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-05,1286,1286|2022-09-05
1287,2022-09-05 00:00:00,31,التكاليف .,19 لترماء للكرافان ,36.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2022-09-05,1287,1287|2022-09-05
1287,2022-09-05 00:00:00,131,الخزينة .,19 لترماء للكرافان ,0.0,36.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-05,1287,1287|2022-09-05
1288,2022-09-05 00:00:00,31,التكاليف .,3كرسي لغرفه العينات,105.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2022-09-05,1288,1288|2022-09-05
1288,2022-09-05 00:00:00,131,الخزينة .,3كرسي لغرفه العينات,0.0,105.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-05,1288,1288|2022-09-05
1289,2022-09-05 00:00:00,117,العدد والادوات,"خزان ماء 3000 لتر +2حنفيه 1""+مصنعيه تركيب الحنفيه +تيفلن + النقل",3015.0,0.0,,العدد والادوات,117,العدد والادوات,117,11107,العدد والادوات,ASSET,2022-09-05,1289,1289|2022-09-05
1289,2022-09-05 00:00:00,131,الخزينة .,"خزان ماء 3000 لتر +2حنفيه 1""+مصنعيه تركيب الحنفيه +تيفلن + النقل",0.0,3015.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-05,1289,1289|2022-09-05
1290,2022-09-05 00:00:00,31,التكاليف .,طباعه لوحات السيفتي لزياره صندوق الاسكان,350.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2022-09-05,1290,1290|2022-09-05
1290,2022-09-05 00:00:00,131,الخزينة .,طباعه لوحات السيفتي لزياره صندوق الاسكان,0.0,350.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-05,1290,1290|2022-09-05
1291,2022-09-05 00:00:00,31,التكاليف .,ماوس للكمبيوتر + ملف لحفظ الاوراق,95.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2022-09-05,1291,1291|2022-09-05
1291,2022-09-05 00:00:00,131,الخزينة .,ماوس للكمبيوتر + ملف لحفظ الاوراق,0.0,95.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-05,1291,1291|2022-09-05
1292,2022-09-05 00:00:00,31,التكاليف .,دفعه من حساب العامل  سعد,300.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2022-09-05,1292,1292|2022-09-05
1292,2022-09-05 00:00:00,131,الخزينة .,دفعه من حساب العامل  سعد,0.0,300.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-05,1292,1292|2022-09-05
1293,2022-09-05 00:00:00,232,المقاولون .,دفعه من مستخلص النجاره ( صبري  عبد المعطي ),10000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2022-09-05,1293,1293|2022-09-05
1293,2022-09-05 00:00:00,232,المقاولون .,دفعه من مستخلص النجاره ( صبري  عبد المعطي ),0.0,10000.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2022-09-05,1293,1293|2022-09-05
1294,2022-09-05 00:00:00,232,المقاولون .,دفعه من مستخلص النجاره ( منتصر),8000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2022-09-05,1294,1294|2022-09-05
1294,2022-09-05 00:00:00,131,الخزينة .,دفعه من مستخلص النجاره ( منتصر),0.0,8000.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-05,1294,1294|2022-09-05
1295,2022-09-05 00:00:00,232,المقاولون .,دفعه من مستخلص الحداده ( محمد رمضان ),15000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2022-09-05,1295,1295|2022-09-05
1295,2022-09-05 00:00:00,131,الخزينة .,دفعه من مستخلص الحداده ( محمد رمضان ),0.0,15000.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-05,1295,1295|2022-09-05
1296,2022-09-05 00:00:00,31,التكاليف .,4/7 1ك زيت للمولد يوم ,70.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2022-09-05,1296,1296|2022-09-05
1296,2022-09-05 00:00:00,131,الخزينة .,4/7 1ك زيت للمولد يوم ,0.0,70.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-05,1296,1296|2022-09-05
1297,2022-09-06 00:00:00,31,التكاليف .,19لتر ماء حلو للكرافان,35.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2022-09-06,1297,1297|2022-09-06
1297,2022-09-06 00:00:00,131,الخزينة .,19لتر ماء حلو للكرافان,0.0,35.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-06,1297,1297|2022-09-06
1298,2022-09-06 00:00:00,31,التكاليف .,انبوبه غاز للغفير,90.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2022-09-06,1298,1298|2022-09-06
1298,2022-09-06 00:00:00,131,الخزينة .,انبوبه غاز للغفير,0.0,90.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-06,1298,1298|2022-09-06
1299,2022-09-06 00:00:00,31,التكاليف .,شاي +سكر,55.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2022-09-06,1299,1299|2022-09-06
1299,2022-09-06 00:00:00,131,الخزينة .,شاي +سكر,0.0,55.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-06,1299,1299|2022-09-06
1300,2022-09-06 00:00:00,31,التكاليف .,ايجار هيلتي كبير,250.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2022-09-06,1300,1300|2022-09-06
1300,2022-09-06 00:00:00,131,الخزينة .,ايجار هيلتي كبير,0.0,250.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-06,1300,1300|2022-09-06
1301,2022-09-06 00:00:00,31,التكاليف .,توريد 20 شيكاره بسكوت  ( مخزن ),700.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2022-09-06,1301,1301|2022-09-06
1301,2022-09-06 00:00:00,131,الخزينة .,توريد 20 شيكاره بسكوت  ( مخزن ),0.0,700.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-06,1301,1301|2022-09-06
1302,2022-09-06 00:00:00,31,التكاليف .,اكراميه سكرتير رئيس الجهاز,100.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2022-09-06,1302,1302|2022-09-06
1302,2022-09-06 00:00:00,131,الخزينة .,اكراميه سكرتير رئيس الجهاز,0.0,100.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-06,1302,1302|2022-09-06
1303,2022-09-06 00:00:00,31,التكاليف .,سهره استشاري صب قواعد 26,200.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2022-09-06,1303,1303|2022-09-06
1303,2022-09-06 00:00:00,131,الخزينة .,سهره استشاري صب قواعد 26,0.0,200.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-06,1303,1303|2022-09-06
1304,2022-09-06 00:00:00,31,التكاليف .,سهره استشاري تسليم اعمده اول 43,200.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2022-09-06,1304,1304|2022-09-06
1304,2022-09-06 00:00:00,131,الخزينة .,سهره استشاري تسليم اعمده اول 43,0.0,200.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-06,1304,1304|2022-09-06
1305,2022-09-06 00:00:00,31,التكاليف .,اجر بنا ومساعد لبناء غرف للمقاولين يومان,1000.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2022-09-06,1305,1305|2022-09-06
1305,2022-09-06 00:00:00,131,الخزينة .,اجر بنا ومساعد لبناء غرف للمقاولين يومان,0.0,1000.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-06,1305,1305|2022-09-06
1306,2022-09-06 00:00:00,232,المقاولون .,من حساب سياره امير 1,500.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2022-09-06,1306,1306|2022-09-06
1306,2022-09-06 00:00:00,131,الخزينة .,من حساب سياره امير 1,0.0,500.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-06,1306,1306|2022-09-06
1307,2022-09-06 00:00:00,31,التكاليف .,وجبه مهندس سهره صب اعمده اول علوي 43,50.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2022-09-06,1307,1307|2022-09-06
1307,2022-09-06 00:00:00,131,الخزينة .,وجبه مهندس سهره صب اعمده اول علوي 43,0.0,50.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-06,1307,1307|2022-09-06
1308,2022-09-06 00:00:00,232,المقاولون .,دفعه من حساب الفرمجي محمد نصر,200.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2022-09-06,1308,1308|2022-09-06
1308,2022-09-06 00:00:00,131,الخزينة .,دفعه من حساب الفرمجي محمد نصر,0.0,200.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-06,1308,1308|2022-09-06
1309,2022-09-06 00:00:00,31,التكاليف .,اكراميه بمب صب اعمده اول علوي,70.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2022-09-06,1309,1309|2022-09-06
1309,2022-09-06 00:00:00,131,الخزينة .,اكراميه بمب صب اعمده اول علوي,0.0,70.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-06,1309,1309|2022-09-06
1310,2022-09-07 00:00:00,232,المقاولون .,دفعه من حساب لودر ياسين,2000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2022-09-07,1310,1310|2022-09-07
1310,2022-09-07 00:00:00,131,الخزينة .,دفعه من حساب لودر ياسين,0.0,2000.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-07,1310,1310|2022-09-07
1311,2022-09-07 00:00:00,31,التكاليف .,بنزين للمولد,150.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2022-09-07,1311,1311|2022-09-07
1311,2022-09-07 00:00:00,131,الخزينة .,بنزين للمولد,0.0,150.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-07,1311,1311|2022-09-07
1312,2022-09-07 00:00:00,31,التكاليف .,بنزين سياره م.محمد مشرف,1000.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2022-09-07,1312,1312|2022-09-07
1312,2022-09-07 00:00:00,131,الخزينة .,بنزين سياره م.محمد مشرف,0.0,1000.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-07,1312,1312|2022-09-07
1313,2022-09-07 00:00:00,31,التكاليف .,اكراميه بمب صب اعمده ارضي 30,50.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2022-09-07,1313,1313|2022-09-07
1313,2022-09-07 00:00:00,131,الخزينة .,اكراميه بمب صب اعمده ارضي 30,0.0,50.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-07,1313,1313|2022-09-07
1314,2022-09-07 00:00:00,31,التكاليف .,سهره استشاري تسليم اعمده ارضي 30,200.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2022-09-07,1314,1314|2022-09-07
1314,2022-09-07 00:00:00,131,الخزينة .,سهره استشاري تسليم اعمده ارضي 30,0.0,200.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-07,1314,1314|2022-09-07
1315,2022-09-07 00:00:00,31,التكاليف .,اكراميه بمب صب اعمده ارضي 32,100.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2022-09-07,1315,1315|2022-09-07
1315,2022-09-07 00:00:00,131,الخزينة .,اكراميه بمب صب اعمده ارضي 32,0.0,100.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-07,1315,1315|2022-09-07
1316,2022-09-07 00:00:00,232,المقاولون .,دفعه من مستخلص محمود الحداد,20000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2022-09-07,1316,1316|2022-09-07
1316,2022-09-07 00:00:00,131,الخزينة .,دفعه من مستخلص محمود الحداد,0.0,20000.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2022-09-07,1316,1316|2022-09-07
